"query","field"
"Terms: review authenticity verification=التحقق من أصالة المراجعة - user-generated content moderation=تعديل المحتوى الذي يولده المستخدم - sentiment analysis tool=أداة تحليل المشاعر - photo review upload=رفع مراجعة بالصور - helpful vote ranking=ترتيب التصويت المفيد

English: Review authenticity verification builds shopper trust.
Arabic: يبني التحقق من أصالة المراجعة ثقة المتسوق.

English: User-generated content moderation prevents spam.
Arabic: يمنع تعديل المحتوى الذي يولده المستخدم الرسائل غير المرغوبة.

English: Sentiment analysis tool quantifies customer satisfaction.
Arabic: ي quantify أداة تحليل المشاعر رضا العملاء.

English: Photo review upload increases conversion rate.
Arabic: يزيد رفع مراجعة بالصور من معدل التحويل.

English: Review authenticity verification must use sentiment analysis tool for helpful vote ranking.
Arabic:","economic"

"Terms: real-time audience engagement=مشاركة الجمهور في الوقت الفعلي - limited-time offer countdown=العد التنازلي للعرض المحدود الوقت - instant purchase button=زر الشراء الفوري - influencer-hosted stream=البث المستضاف من المؤثرين - post-stream analytics dashboard=لوحة تحليلات ما بعد البث

English: Real-time audience engagement boosts impulse purchases.
Arabic: تعزز مشاركة الجمهور في الوقت الفعلي عمليات الشراء العاطفية.

English: Limited-time offer countdown creates urgency.
Arabic: يخلق العد التنازلي للعرض المحدود الوقت الإلحاح.

English: Instant purchase button shortens checkout friction.
Arabic: يقصر زر الشراء الفوري احتكاك الدفع.

English: Post-stream analytics dashboard measures conversion funnel.
Arabic: تقيس لوحة تحليلات ما بعد البث مسار التحويل.

English: Live-stream shopping must include instant purchase button during limited-time offer countdown for real-time audience engagement.
Arabic:","economic"

"Terms: bank-run equilibrium model=نموذج توازن هجوم البنوك - deposit insurance guarantee=ضمان تأمين الودائع - liquidity transformation role=دور تحويل السيولة - lender-of-last-resort function=وظيفة المُقرض الأخير - moral-hazard mitigation=التخفيف من المخاطر الأخلاقية

English: Bank-run equilibrium model explains panic withdrawals.
Arabic: يشرح نموذج توازن هجوم البنوك عمليات السحب الفزعة.

English: Deposit insurance guarantee prevents self-fulfilling runs.
Arabic: يمنع ضمان تأمين الودائع الهجمات الذاتية التحقق.

English: Liquidity transformation role creates vulnerability.
Arabic: يخلق دور تحويل السيولة الضعف.

English: Moral-hazard mitigation limits excessive risk-taking.
Arabic: يحد من التخفيف من المخاطر الأخلاقية المخاطرة المفرطة.

English: Bank-run equilibrium model must include deposit insurance guarantee for moral-hazard mitigation.
Arabic:","economic"

"Terms: natural experiment design=تصميم التجربة الطبيعية - instrumental variable estimation=تقدير المتغير الصادق - difference-in-differences approach=نهج الفرق في الفروق - regression discontinuity design=تصميم الانحدار غير المستمر - minimum wage impact evaluation=تقييم أثر الحد الأدنى للأجور

English: Natural experiment design exploits policy changes.
Arabic: يستغل تصميم التجربة الطبيعية تغييرات السياسة.

English: Instrumental variable estimation isolates causal effects.
Arabic: يعزل تقدير المتغير الصادق التأثيرات السببية.

English: Difference-in-differences approach compares group trends.
Arabic: يقارن نهج الفرق في الفروق اتجاهات المجموعات.

English: Minimum wage impact evaluation uses regression discontinuity.
Arabic: يستخدم تقييم أثر الحد الأدنى للأجور تصميم الانحدار غير المستمر.

English: Natural experiment design must use instrumental variable estimation for minimum wage impact evaluation.
Arabic:","economic"

"Terms: common-value auction model=نموذج المزاد ذي القيمة المشتركة - revenue equivalence theorem=مبرهنة التكافؤ في الإيرادات - bid shading strategy=استراتيجية تظليل العطاءات - spectrum auction design=تصميم مزاد الطيف - incentive-compatible mechanism=آلية متوافقة مع الحوافز

English: Common-value auction model assumes unknown true value.
Arabic: يفترض نموذج المزاد ذي القيمة المشتركة قيمة حقيقية غير معروفة.

English: Revenue equivalence theorem holds under specific conditions.
Arabic: يُحتفظ بمبرهنة التكافؤ في الإيرادات تحت شروط محددة.

English: Bid shading strategy reflects winner’s curse fear.
Arabic: تعكس استراتيجية تظليل العطاءات خوف لعنة الفائز.

English: Spectrum auction design maximizes social welfare.
Arabic: يعظم تصميم مزاد الطيف الرفاهية الاجتماعية.

English: Common-value auction model must be incentive-compatible for spectrum auction design.
Arabic:","economic"

"Terms: randomized controlled trial=تجربة عشوائية محكومة - treatment effect estimation=تقدير تأثير المعالجة - poverty trap mechanism=آلية فخ الفقر - cost-effectiveness analysis=تحليل التكلفة-الفعالية - scalable intervention design=تصميم تدخل قابل للتوسع

English: Randomized controlled trial identifies causal impacts.
Arabic: تحدد التجربة العشوائية المحكومة التأثيرات السببية.

English: Treatment effect estimation quantifies program benefits.
Arabic: يقدّر تقدير تأثير المعالجة فوائد البرنامج.

English: Poverty trap mechanism explains persistent poverty.
Arabic: يشرح آلية فخ الفقر الفقر المستمر.

English: Scalable intervention design ensures policy replication.
Arabic: يضمن تصميم تدخل قابل للتوسع استنساخ السياسة.

English: Randomized controlled trial must include cost-effectiveness analysis for scalable intervention design.
Arabic:","economic"

"Terms: integrated assessment model=نموذج التقييم المتكامل - carbon pricing trajectory=مسار تسعير الكربون - DICE model calibration=معايرة نموذج DICE - social cost of carbon=التكلفة الاجتماعية للكربون - optimal abatement pathway=المسار الأمثل للتخفيف

English: Integrated assessment model couples economy and climate.
Arabic: يدمج نموذج التقييم المتكامل الاقتصاد والمناخ.

English: Carbon pricing trajectory internalizes external costs.
Arabic: يُدمج مسار تسعير الكربون التكاليف الخارجية.

English: Social cost of carbon guides policy intervention.
Arabic: توجه التكلفة الاجتماعية للكربون التدخل السياسي.

English: Optimal abatement pathway balances cost and benefit.
Arabic: يوازن المسار الأمثل للتخفيف بين التكلفة والفائدة.

English: Integrated assessment model must use social cost of carbon for optimal abatement pathway.
Arabic:","economic"

"Terms: nudge theory application=تطبيق نظرية الدفع اللطيف - mental accounting bias=انحياز المحاسبة العقلية - endowment effect demonstration=إظهار تأثير الامتلاك - default option setting=إعداد الخيار الافتراضي - bounded rationality concept=مفهوم العقلانية المحدودة

English: Nudge theory application guides healthier choices.
Arabic: يوجه تطبيق نظرية الدفع اللطيف اختيارات أكثر صحة.

English: Mental accounting bias distorts spending decisions.
Arabic: يشوه انحياز المحاسبة العقلية قرارات الإنفاق.

English: Endowment effect demonstration shows ownership premium.
Arabic: يُظهر إظهار تأثير الامتلاك علاوة الامتلاك.

English: Default option setting increases organ donation rates.
Arabic: يزيد إعداد الخيار الافتراضي من معدلات التبرع بالأعضاء.

English: Nudge theory application must include default option setting for bounded rationality concept validation.
Arabic:","economic"

"Terms: complete contract assumption=افتراض العقد الكامل - moral hazard mitigation=التخفيف من المخاطر الأخلاقية - principal-agent problem=مشكلة الوكيل-الموكّل - incentive compatibility constraint=قيود التوافق مع الحوافز - optimal contract design=تصميم العقد الأمثل

English: Complete contract assumption is often unrealistic.
Arabic: غالبًا ما يكون افتراض العقد الكامل غير واقعي.

English: Moral hazard mitigation aligns agent incentives.
Arabic: يوازن التخفيف من المخاطر الأخلاقية حوافز الوكيل.

English: Principal-agent problem arises from information asymmetry.
Arabic: تنشأ مشكلة الوكيل-الموكّل من عدم تناظر المعلومات.

English: Optimal contract design balances risk and incentives.
Arabic: يوازن تصميم العقد الأمثل بين المخاطر والحوافز.

English: Principal-agent problem must be solved by optimal contract design under incentive compatibility constraint.
Arabic:","economic"

"Terms: consumption smoothing behavior=سلوك تمهيد الاستهلاك - price elasticity estimation=تقدير مرونة السعر - household survey data=بيانات المسح المنزلي - poverty measurement methodology=منهجية قياس الفقر - individual welfare aggregation=تجميع الرفاهية الفردية

English: Consumption smoothing behavior buffers income shocks.
Arabic: يخفف سلوك تمهيد الاستهلاك من صدمات الدخل.

English: Price elasticity estimation reveals substitution patterns.
Arabic: يكشف تقدير مرونة السعر أنماط الاستبدال.

English: Household survey data captures living standards.
Arabic: التقاط بيانات المسح المنزلي مستويات المعيشة.

English: Poverty measurement methodology uses consumption metrics.
Arabic: تستخدم منهجية قياس الفقر مقاييس الاستهلاك.

English: Consumption smoothing behavior must be estimated by household survey data for poverty measurement methodology.
Arabic:","economic"

"Terms: market power measurement=قياس قوة السوق - regulatory capture theory=نظرية الاستيلاء التنظيمي - incentive regulation design=تصميم التنظيم الحافز - competition policy enforcement=إنفاذ سياسة المنافسة - optimal regulatory framework=الإطار التنظيمي الأمثل

English: Market power measurement identifies dominant firms.
Arabic: يحدد قياس قوة السوق الشركات المهيمنة.

English: Regulatory capture theory warns of industry influence.
Arabic: تحذر نظرية الاستيلاء التنظيمي من تأثير الصناعة.

English: Incentive regulation design aligns firm behaviour.
Arabic: يوازن تصميم التنظيم الحافز سلوك الشركة.

English: Competition policy enforcement prevents monopolies.
Arabic: يمنع إنفاذ سياسة المنافسة الاحتكارات.

English: Market power measurement must guide optimal regulatory framework under competition policy enforcement.
Arabic:","economic"

"Terms: efficient-market hypothesis test=اختبار فرضية السوق الفعالة - predictability of returns=قابلية التنبؤ بالعوائد - empirical asset pricing model=نموذج تسعير الأصول التجريبي - volatility clustering phenomenon=ظاهرة تكتل التقلبات - long-term return predictability=قابلية التنبؤ بالعائد طويل الأجل

English: Efficient-market hypothesis test uses empirical data.
Arabic: يستخدم اختبار فرضية السوق الفعالة البيانات التجريبية.

English: Predictability of returns challenges market efficiency.
Arabic: تتحدى قابلية التنبؤ بالعوائد كفاءة السوق.

English: Volatility clustering phenomenon indicates time-varying risk.
Arabic: تُشير ظاهرة تكتل التقلبات إلى مخاطر متغيرة مع الزمن.

English: Long-term return predictability supports behavioral finance.
Arabic: تدعم قابلية التنبؤ بالعائد طويل الأجل التمويل السلوكي.

English: Efficient-market hypothesis test must include long-term return predictability for empirical asset pricing model validation.
Arabic:","economic"

"Terms: gale-shapley algorithm=خوارزمية جيل-شابلي - stable marriage problem=مشكلة الزواج المستقر - deferred acceptance mechanism=آلية القبول المؤجل - matching market design=تصميم سوق المطابقة - incentive-compatible matching=مطابقة متوافقة مع الحوافز

English: Gale-Shapley algorithm guarantees stable matching outcomes.
Arabic: تضمن خوارزمية جيل-شابلي نتائج مطابقة مستقرة.

English: Deferred acceptance mechanism prevents blocking pairs.
Arabic: تمنع آلية القبول المؤجل الأزواج المحظورة.

English: Matching market design applies to school admissions.
Arabic: يُطبق تصميم سوق المطابقة على القبول المدرسي.

English: Incentive-compatible matching reveals true preferences.
Arabic: تُظهر مطابقة متوافقة مع الحوافز التفضيلات الحقيقية.

English: Gale-Shapley algorithm must use deferred acceptance mechanism for incentive-compatible matching.
Arabic:","economic"

"Terms: search-and-matching model=نموذج البحث والمطابقة - job-matching efficiency=كفاءة مطابقة الوظائف - unemployment duration elasticity=مرونة مدة البطالة - vacancy cost posting=نشر تكلفة الشاغر - wage bargaining power=قوة مساومة الأجور

English: Search-and-matching model explains unemployment persistence.
Arabic: يشرح نموذج البحث والمطابقة استمرار البطالة.

English: Job-matching efficiency affects unemployment duration.
Arabic: تؤثر كفاءة مطابقة الوظائف على مدة البطالة.

English: Vacancy cost posting influences job creation rate.
Arabic: يؤثر نشر تكلفة الشاغر على معدل إنشاء الوظائف.

English: Wage bargaining power splits surplus value.
Arabic: تقسم قوة مساومة الأجور قيمة الفائض.

English: Search-and-matching model must include wage bargaining power for job-matching efficiency analysis.
Arabic:","economic"

"Terms: common-pool resource governance=حوكم الموارد المشتركة - collective action dilemma=معضلة العمل الجماعي - polycentric governance system=نظام الحوكم متعدد المراكز - self-organisation mechanism=آلية التنظيم الذاتي - tragedy of the commons prevention=الوقاية من مأساة المشاعات

English: Common-pool resource governance avoids the tragedy of the commons.
Arabic: تتجنب حوكم الموارد المشتركة مأساة المشاعات.

English: Collective action dilemma requires self-organisation mechanism.
Arabic: تتطلب معضلة العمل الجماعي آلية التنظيم الذاتي.

English: Polycentric governance system allows multiple decision centers.
Arabic: يسمح نظام الحوكم متعدد المراكز بمراكز قرار متعددة.

English: Tragedy of the commons prevention needs local monitoring.
Arabic: تحتاج الوقاية من مأساة المشاعات إلى مراقبة محلية.

English: Common-pool resource governance must adopt polycentric governance system for tragedy of the commons prevention.
Arabic:","economic"

"Terms: new trade theory=نظرية التجارة الجديدة - economies of scale explanation=تفسير اقتصاديات الحجم - core-periphery model=نموذج المركز-الهامش - increasing returns to scale=عوائد متزايدة للحجم - home-market effect=تأثير السوق المحلي

English: New trade theory explains intra-industry trade patterns.
Arabic: تشرح نظرية التجارة الجديدة أنماط التجارة داخل الصناعة.

English: Economies of scale explanation justifies large-scale production.
Arabic: يبرر تفسير اقتصاديات الحجم الإنتاج واسع النطاق.

English: Core-periphery model predicts agglomeration outcomes.
Arabic: يتنبأ نموذج المركز-الهامش بنتائج التكتل.

English: Home-market effect concentrates production near demand.
Arabic: يركز تأثير السوق المحلي الإنتاج قرب الطلب.

English: New trade theory must include economies of scale explanation for home-market effect prediction.
Arabic:","economic"

"Terms: revelation principle theorem=مبرهنة مبدأ الإفشاء - incentive-compatible mechanism=آلية متوافقة مع الحوافز - implementation theory=نظرية التنفيذ - social choice function=وظيفة الاختيار الاجتماعي - robust mechanism design=تصميم آلية قوي

English: Revelation principle theorem simplifies mechanism design.
Arabic: تبسط مبرهنة مبدأ الإفشاء تصميم الآلية.

English: Incentive-compatible mechanism aligns private and social goals.
Arabic: توازن آلية متوافقة مع الحوافز الأهداف الخاصة والاجتماعية.

English: Robust mechanism design withstands information manipulation.
Arabic: يقاوم تصميم آلية قوي التلاعب بالمعلومات.

English: Social choice function represents collective preferences.
Arabic: تمثل وظيفة الاختيار الاجتماعي التفضيلات الجماعية.

English: Revelation principle theorem must produce incentive-compatible mechanism for robust mechanism design.
Arabic:","economic"

"Terms: expectations-augmented phillips curve=منحنى فيليبس المقوى بالتوقعات - natural rate of unemployment=المعدل الطبيعي للبطالة - adaptive expectations hypothesis=فرضية التوقعات التكيفية - monetary policy neutrality=حياد السياسة النقدية - inflation expectation anchoring=تثبيت توقعات التضخم

English: Expectations-augmented Phillips curve includes inflation expectations.
Arabic: يشمل منحنى فيليبس المقوى بالتوقعات توقعات التضخم.

English: Natural rate of unemployment is policy-invariant long-run.
Arabic: المعدل الطبيعي للبطالة ثابت السياسة على المدى الطويل.

English: Adaptive expectations hypothesis models slow learning.
Arabic: يُنمذج فرضية التوقعات التكيفية التعلم البطيء.

English: Inflation expectation anchoring improves policy credibility.
Arabic: يحسن تثبيت توقعات التضخم مصداقية السياسة.

English: Expectations-augmented Phillips curve must anchor inflation expectation for monetary policy neutrality.
Arabic:","economic"

"Terms: common knowledge assumption=افتراض المعرفة المشتركة - focal point solution=حل النقطة المحورية - credible commitment mechanism=آلية الالتزام الموثوق - repeated game strategy=استراتيجية اللعبة المتكررة - cooperative game theory=نظرية اللعبة التعاونية

English: Common knowledge assumption underpins rational expectations.
Arabic: يدعم افتراض المعرفة المشتركة التوقعات العقلية.

English: Focal point solution coordinates player expectations.
Arabic: تنسق حل النقطة المحورية توقعات اللاعبين.

English: Credible commitment mechanism sustains cooperation.
Arabic: يحافظ آلية الالتزام الموثوق على التعاون.

English: Repeated game strategy enforces tacit cooperation.
Arabic: تُنفذ استراتيجية اللعبة المتكررة التعاون الضمني.

English: Common knowledge assumption must sustain credible commitment mechanism in repeated game strategy.
Arabic:","economic"

"Terms: time inconsistency problem=مشكلة عدم الاتساق الزمني - rule-based policy commitment=الالتزام بالسياسة القائمة على القواعد - discretionary policy temptation=إغراء السياسة التقديرية - credibility vs flexibility trade-off=مقايضة المصداقية مقابل المرونة - reputation mechanism building=بناء آلية السمعة

English: Time inconsistency problem undermines policy credibility.
Arabic: تقوض مشكلة عدم الاتساق الزمني مصداقية السياسة.

English: Rule-based policy commitment avoids short-term temptations.
Arabic: يتجنب الالتزام بالسياسة القائمة على القواعد الإغراءات قصيرة الأجل.

English: Credibility vs flexibility trade-off shapes institutional design.
Arabic: تشكّل مقايضة المصداقية مقابل المرونة تصميم المؤسسات.

English: Reputation mechanism building sustains long-term commitment.
Arabic: يحافظ بناء آلية السمعة الالتزام طويل الأجل.

English: Time inconsistency problem must be solved by rule-based policy commitment for reputation mechanism building.
Arabic:","economic"


"Terms: cointegration relationship test=اختبار علاقة التكامل المشترك - error correction model=نموذج تصحيح الخطأ - arch volatility model=نموذج أرك للتقلبات - conditional heteroskedasticity=التباين الشرطي - long-run equilibrium relationship=علاقة التوازن طويلة الأجل

English: Cointegration relationship test identifies long-run equilibria.
Arabic: يحدد اختبار علاقة التكامل المشترك التوازنات طويلة الأجل.

English: Error correction model adjusts short-run deviations.
Arabic: يُعدّل نموذج تصحيح الخطأ الانحرافات قصيرة الأجل.

English: ARCH volatility model captures time-varying variance.
Arabic: يلتقط نموذج أرك للتقلبات التباين المتغير مع الزمن.

English: Long-run equilibrium relationship must be tested by cointegration relationship test before error correction model.
Arabic:","economic"


"Terms: prospect theory framework=إطار نظرية الاحتمال - heuristic decision rule=قاعدة قرار اختصاري - anchoring bias demonstration=إظهار التحيز التثبيت - loss aversion magnitude=حجم تجنب الخسارة - utility function curvature=انحناء دالة المنفعة

English: Prospect theory framework replaces expected utility.
Arabic: يستبدل إطار نظرية الاحتمال المنفعة المتوقعة.

English: Heuristic decision rule simplifies complex choices.
Arabic: يُبسط قاعدة قرار اختصاري الخيارات المعقدة.

English: Anchoring bias demonstration shows starting-point influence.
Arabic: يُظهر إظهار التحيز التثبيت تأثير نقطة البداية.

English: Loss aversion magnitude exceeds gain utility.
Arabic: يتجاوز حجم تجنب الخسارة منفعة الكسب.

English: Prospect theory framework must include loss aversion magnitude for utility function curvature explanation.
Arabic:","economic"

