"query","field"
Arabic:","medical"

Terms: survival motor neuron 1 gene=جين النيورون الحركي البقائي 1 - SMN1 deletion=حذف SMN1 - nusinersen intrathecal injection=حقن نوسينرسن داخل القسطرة - gene therapy Zolgensma=علاج الجينات زولجينسما - motor milestone achievement=تحقيق معالم الحركة

English: Survival motor neuron 1 gene deletion causes spinal muscular atrophy.
Arabic: حذف جين النيورون الحركي البقائي 1 يسبب ضمور العضلات الشوكي.

English: SMN1 deletion is detected by carrier screening.
Arabic: يُكتشف حذف SMN1 بالفحص الناقل.

English: Nusinersen intrathecal injection increases SMN protein levels.
Arabic: يزيد حقق نوسينرسن داخل القسطرة مستويات بروتين SMN.

English: Gene therapy Zolgensma provides functional SMN1 copy.
Arabic: يوفر علاج الجينات زولجينسما نسخة وظيفية من SMN1.

English: Survival motor neuron 1 gene deletion must be confirmed before gene therapy Zolgensma.
Arabic:","medical"

"Terms: prader-willi syndrome=متلازمة برادر-ويلي - paternal chromosome 15 deletion=حذف الكروموسوم الأب 15 - growth hormone therapy=العلاج بالهرمون النمو - hyperphagia behavior=سلوك فرط الأكل - behavioral intervention program=برنامج التدخل السلوكي

English: Prader-Willi syndrome results from paternal chromosome 15 deletion.
Arabic: ناتج عن حذف الكروموسوم الأب 15 في متلازمة برادر-ويلي.

English: Growth hormone therapy improves muscle mass in Prader-Willi syndrome.
Arabic: يحسن العلاج بالهرمون النمو الكتلة العضلية في متلازمة برادر-ويلي.

English: Hyperphagia behavior is managed by behavioral intervention program.
Arabic: يُدار سلوك فرط الأكل ببرنامج التدخل السلوكي.

English: Paternal chromosome 15 deletion is confirmed by methylation analysis.
Arabic: يُؤكد حذف الكروموسوم الأب 15 بتحليل الميثylation.

English: Prader-Willi syndrome must include behavioral intervention program for hyperphagia management.
Arabic:","medical"

"Terms: atp7b gene mutation=طفرة جين ATP7B - copper accumulation in liver=تراكم النحاس في الكبد - penicillamine chelation therapy=علاج الخلب بالبنيسيلامين - kayser-fleischer ring=حلقة كيسر-فleischer - liver transplantation evaluation=تقييم زراعة الكبد

English: ATP7B gene mutation causes Wilson disease.
Arabic: طفرة جين ATP7B تسبب مرض ويلسون.

English: Copper accumulation in liver leads to cirrhosis in Wilson disease.
Arabic: يؤدي تراكم النحاس في الكبد إلى تليف الكبد في مرض ويلسون.

English: Penicillamine chelation therapy removes excess copper.
Arabic: يزيل علاج الخلب بالبنيسيلامين النحاس الزائد.

English: Kayser-Fleischer ring is pathognomonic for Wilson disease.
Arabic: حلقة كيسر-فleischer مميزة لمرض ويلسون.

English: ATP7B gene mutation must be confirmed before penicillamine chelation therapy in Wilson disease.
Arabic: ","medical"

"Terms: ldl receptor mutation=طفرة مستقبل LDL - low-density lipoprotein elevation=ارتفاع البروتين الدهني منخفض الكثافة - statin intolerance=عدم تحمل الستاتين - pcsk9 inhibitor therapy=العلاج بمثبط PCSK9 - lipoprotein apheresis=غسل البروتين الدهني

English: LDL receptor mutation causes familial hypercholesterolemia.
Arabic: طفرة مستقبل LDL تسبب فرط كوليسترول الدم العائلي.

English: Low-density lipoprotein elevation predicts premature coronary artery disease.
Arabic: ارتفاع البروتين الدهني منخفض الكثافة يتنبأ بمرض الشريان التاجي المبكر.

English: PCSK9 inhibitor therapy lowers LDL in statin intolerance.
Arabic: يخفض علاج بمثبط PCSK9 LDL في عدم تحمل الستاتين.

English: Lipoprotein apheresis is reserved for refractory cases.
Arabic: يحجز غسل البروتين الدهني للحالات المقاومة.

English: LDL receptor mutation must be confirmed before PCSK9 inhibitor therapy in familial hypercholesterolemia.
Arabic:","medical"

"Terms: pkd1 gene mutation=طفرة جين PKD1 - polycystic kidney disease=مرض الكلى المتعدد الكيسات - total kidney volume=حجم الكلى الكلي - tolvaptan therapy=علاج التولفابتان - cyst infection prevention=الوقاية من عدوى الكيس

English: PKD1 gene mutation causes autosomal dominant polycystic kidney disease.
Arabic: طفرة جين PKD1 تسبب مرض الكلى المتعدد الكيسات المهيمن الم autosomal.

English: Total kidney volume predicts disease progression in polycystic kidney disease.
Arabic: يتنبأ حجم الكلى الكلي بتطور المرض في مرض الكلى المتعدد الكيسات.

English: Tolvaptan therapy slows cyst growth in PKD.
Arabic: يبطئ علاج التولفابتان نمو الكيس في PKD.

English: Cyst infection prevention includes prompt antibiotic therapy.
Arabic: تشمل الوقاية من عدوى الكيس العلاج المضاد الحيوي الفوري.

English: PKD1 gene mutation must be confirmed before tolvaptan therapy in polycystic kidney disease.
Arabic:","medical"

